paper_id,venue,year,title_acronym_count,title_word_count,title_acronym_density,abstract_acronym_count,abstract_word_count,abstract_acronym_density,title_acronyms,abstract_acronyms,arxiv_primary_category
2024_5bede447be3282f2459070475093fb76,neurips,2024,0,3,0.0,14,274,5.1095,,ViL|CLIP|SAM|ViL|CLIP|GPU|GLIP|mAP|LVIS|AP|AP|ODinW|AP|LVIS,
2024_5bf2b802e24106064dc547ae9283bb0c,neurips,2024,1,5,20.0,16,159,10.0629,SAMPa,SAM|SAM|SGD|SAM|SAMPa|SAMPa|SAM|SAMPa|SAM|SAM|SAMPa|SAMPa|SAM|LIONS|EPFL|SAMPa,
2024_5c1019b5711474ae5627dc8580614e01,neurips,2024,0,16,0.0,13,192,6.7708,,LLM|CCLLA|LLM|CCLLA|LLM|LLM|ERNIE|LLM|CCLLA|LLM|CCLLA|SCUT|DLVCLab,
2024_5c1170c249cd8e1bde5848a4fc10cb9a,neurips,2024,0,9,0.0,3,185,1.6216,,LTSSL|CCL|CCL,
2024_5c14b3ee78d09e8b3240ffb1fb6cc819,neurips,2024,0,7,0.0,10,235,4.2553,,RL|OOD|RL|DMG|RL|DMG|DMG|DMG|MuJoCo|DMG,
2024_5c186016d0844767209dc36e9e61441b,neurips,2024,0,10,0.0,12,227,5.2863,,RL|DeMa|RL|DeMa|DeMa|RNN|DeMa|DeMa|DeMa|DT|DT|MuJoCo,
2024_5c20c00504e0c049ec2370d0cceaf3c4,neurips,2024,0,6,0.0,7,251,2.7888,,LVLM|LLM|LVLM|LVLM|CSR|CSR|CSR,
2024_5c20ca4b0b20b0bd2f1d839dc605e70f,neurips,2024,0,10,0.0,5,221,2.2624,,3DGS|DGS|DGS|DGS|GS,
2024_5c34c2a3462cbfd5e258c29974d60cca,neurips,2024,0,11,0.0,14,226,6.1947,,CL|VLM|CL|CL|VLM|VLM|RAIL|RAIL|VLM|TAIL|CL|RAIL|RAIL|TAIL,
2024_5c4b6c3580d80e08565c8b66b3599c52,neurips,2024,3,11,27.2727,7,163,4.2945,DG|SLAM|SLAM,SLAM|SLAM|DG|SLAM|SLAM|DG|SLAM,
2024_5c594bf6223b67109441c9e0c97542ed,neurips,2024,1,10,10.0,8,206,3.8835,fMRI,fMRI|CLIP|fMRI|fMRI|T2V|fMRI|FPS|SSIM,
2024_5c54e016197805946481d786d80a662e,neurips,2024,0,11,0.0,0,226,0.0,,,
2024_5c4e0e38691e2aa08bba4cefc4c6e852,neurips,2024,1,15,6.6667,19,281,6.7616,KOALA,T2I|GPU|T2I|XL|SDXL|T2I|SDXL|T2I|KOALA|SDXL|KOALA|SDXL|SDXL|KOALA|GPU|GB|VRAM|KOALA|SDXL,
2024_5c6bcabf220f35df0b90f3d1d0ac1ad0,neurips,2024,0,7,0.0,0,277,0.0,,,
2024_5c7024041be305c94d7311cfcc53d93e,neurips,2024,0,10,0.0,13,202,6.4356,,VLM|GPT|LLaVA|VLM|CLIP|CLIP|VLM|VLM|VLM|VLM|VLM|VLM|VLM,
2024_5c6f928e3fc5f32ee29a1d916b68e6f5,neurips,2024,2,12,16.6667,28,338,8.284,EnOF|SNN,SNN|ANN|SNN|ANN|ANN|SNN|SNNTo|ANN|SNN|ANN|SNN|SNN|ANN|SNN|SNN|ANN|ANN|SNN|ANN|KL|AF|SNN|ANN|SNN|L_AF|LIF|ReLU|SNN,
2024_5c7465e4a236b56226ca221f3d16bf2b,neurips,2024,0,15,0.0,12,242,4.9587,,T2I|T2I|T2I|MAS|MAS|CLIP|PIS|CLIP|PIS|CLIP|SDTV|T2I,
2024_5c7894ac8788555f1cecf536f1e0fd35,neurips,2024,0,4,0.0,7,160,4.375,,CBM|SCBM|SCBM|SCBM|CBM|SCBM|CLIP,
2024_5c882988ce5fac487974ee4f415b96a9,neurips,2024,0,5,0.0,0,125,0.0,,,
2024_5cc19d8570ebe171ffad101fef1e4dde,neurips,2024,0,9,0.0,0,128,0.0,,,
2024_5c8168a8eca2eb23f6b1f5019371043e,neurips,2024,0,6,0.0,0,234,0.0,,,
2024_5ce377d14a21ef1fea0400049ad324b4,neurips,2024,0,3,0.0,0,213,0.0,,,
2024_5d1233f819202ade06023346df80a6d2,neurips,2024,0,7,0.0,11,234,4.7009,,FTPL|FTPL|FTPL|V_T|V_T|V_T|FTPL|FTPL|FTPL|FTPL|V_T,
2024_5d1f02132ef51602adf07000ca5b6138,neurips,2024,2,10,20.0,14,189,7.4074,MAGIS|LLM,LLM|LLM|LLM|MAGIS|LLM|SWE|MAGIS|LLM|GPT|GPT|MAGIS|MAGIS|GPT|LLM,
2024_5d3b57e06e3fc45f077eb5c9f28156d4,neurips,2024,0,11,0.0,2,171,1.1696,,OOD|OOD,
2024_5d2e24df9cfaad3189833b819c40b392,neurips,2024,1,9,11.1111,12,194,6.1856,DiT,DiT|DiT|DiT|DiT|DiT|DiT|DiT|DiT|DiT|DiT|XL|DiT,
2024_5d516fc09b53e9a7fade4fbad703e686,neurips,2024,0,13,0.0,10,259,3.861,,LVLM|LVLM|LVLM|LVLM|LVLM|LVLM|LVLM|LLaVA|MiniGPT|BLIP,
2024_5d4f5a2de6320641566be8722d5f78dc,neurips,2024,1,8,12.5,5,149,3.3557,MRI,MRI|dMRI|SO|dMRI|dMRI,
2024_5d632bbfde3f580d8183dc48ed87b418,neurips,2024,0,6,0.0,6,174,3.4483,,MI|MI|CGF|MI|CGF|MI,
2024_5d413e48f84dc61244b6be550f1cd8f5,neurips,2024,0,12,0.0,5,262,1.9084,,OS|LLM|VLM|GUI|URL,
2024_5ddcfaad1cb72ce6f1a365e8f1ecf791,neurips,2024,1,6,16.6667,6,180,3.3333,DeiSAM,DeiSAM|DeiSAM|LLM|DeiSAM|DeiVG|DeiSAM,
2024_5d68a3f05ee2aae6a0fb2d94959082a0,neurips,2024,0,9,0.0,5,125,4.0,,DRO|DRO|UOT|UOT|DRO,
2024_5d7c739c8e0383d02bb0addf8f29cd19,neurips,2024,0,9,0.0,0,256,0.0,,,
2024_5d9b7775296a641a1913ab6b4425d5e8,neurips,2024,0,6,0.0,1,148,0.6757,,AI,
2024_5ddfb189c022a317ff1c72e6639079de,neurips,2024,2,10,20.0,8,153,5.2288,E2E|MFD,E2E|MFD|E2E|MFD|E2E|MFD|mAP|M3FD,
2024_5de11e930c1bbfda5d4fc9d2b0924032,neurips,2024,1,9,11.1111,13,239,5.4393,AdvAD,DNN|AdvAD|AdvAD|AdvAD|AdvAD|AdvAD|AdvAD|AdvAD|ASR|PSNR|SSIM|DNN|AdvAD,
2024_5df1d92b478716877f774b82943477b3,neurips,2024,1,7,14.2857,20,258,7.7519,REBEL,PPO|RL|PPO|RL|REBEL|RL|REBEL|RL|REBEL|REBEL|PPO|DPO|PPO|REBEL|MT|LLM|REBEL|REBEL|REBEL|AGI,
2024_5df4313ecd4875931fbdacc486cc1fcf,neurips,2024,0,3,0.0,7,260,2.6923,,PAM|PAM|PAM|PAM|PAM|CPU|PAM,
2024_5e28c085a8cd881a4c7e5cf13391aac5,neurips,2024,0,13,0.0,5,126,3.9683,,DUR|GPR|GPR4DUR|DUR|GPR4DUR,
2024_5e364212327fa3a59ae3595b025c469f,neurips,2024,0,9,0.0,3,153,1.9608,,FGTI|FGTI|FGTI,
2024_5e460d0374fea1e9f83febeb45a1d287,neurips,2024,0,11,0.0,0,124,0.0,,,
2024_5e5783c673cf05cfd4b3ebf46e96abfc,neurips,2024,0,12,0.0,13,176,7.3864,,LLM|CROP|LLM|LLM|CROP|LLM|CROP|CROP|LLM|CROP|CROP|CROP|LLM,
2024_5e5853f35164e434015716a8c2a66543,neurips,2024,1,10,10.0,16,192,8.3333,LLM,LLM|LLM|LLM|AlphaLLM|LLM|MCTS|LLM|LLM|AlphaLLM|MCTS|LLM|AlphaLLM|MCTS|AlphaLLM|LLM|LLM,
2024_5e5e93825f92192a701323f4e7105341,neurips,2024,1,8,12.5,5,152,3.2895,POMDP,BSQ|gPOMDP|BSQ|gPOMDP|BSQ,
2024_5e5d6f9ac33ba9349ba7b2be9f21bad9,neurips,2024,0,11,0.0,0,168,0.0,,,
2024_5e88ccc6d03f08e426de9bb918aa1bca,neurips,2024,0,10,0.0,12,235,5.1064,,WSAC|RL|WSAC|WSAC|RL|WSAC|RL|WSAC|WSAC|WSAC|RL|WSAC,
2024_5eaa54503005d9125ad6aa3044e912d8,neurips,2024,0,9,0.0,4,134,2.9851,,IHT|IHT|IHT|IHT,
2024_5eceb48c3bc8b5d936c05ff8e2ece65e,neurips,2024,0,8,0.0,3,130,2.3077,,GSP|GFSA|GFSA,
2024_5edb0d52b6959d946afac7600f9f1e0c,neurips,2024,0,11,0.0,2,166,1.2048,,T2I|CLIP,
2024_5eca2e4fe7858cbbfef4e08573cfcb25,neurips,2024,0,10,0.0,5,220,2.2727,,HOI|HOI|BEHAVE|OMOMO|CHAIRS,
2024_5df5b1f121c915d8bdd00db6aac20827,neurips,2024,0,8,0.0,0,160,0.0,,,
2024_5e1c255653eb98cef13f45b2d337c882,neurips,2024,0,10,0.0,4,219,1.8265,,RLHF|RLHF|RLHF|RLHF,
2024_5e2217482fa75556f1970be809acd3f8,neurips,2024,0,6,0.0,10,226,4.4248,,VLM|LLM|VLM|VLM|VLM|VLM|EVE|EVE|VLM|EVE,
2024_5dfbe6f5671e82c76841ba687a8a9ecb,neurips,2024,1,14,7.1429,12,276,4.3478,LLM,LLM|LLM|GPU|LLM|GPU|GPU|LLM|LLM|RULER|PG|LLaMA|GLM,
2024_5ee553ec47c31e46a1209bb858b30aa5,neurips,2024,0,5,0.0,6,187,3.2086,,NO|PDE|GNO|FNO|NO|PDE,
2024_5ee7ed60a7e8169012224dec5fe0d27f,neurips,2024,0,10,0.0,1,159,0.6289,,FID,
2024_5eeb693f46d753e5fe24c97212c22bd2,neurips,2024,0,9,0.0,10,197,5.0761,,MoE|μMoE|μMoE|μMoE|MoE|MoE|μMoE|GPT2|MLP|μMoE,
2024_5ef9853a6cdea40ae3e301a6d8dc32b5,neurips,2024,0,13,0.0,10,233,4.2918,,LLM|LLM|ER|LLM|LLM|LLM|LLM|LLM|LLM|LLM,
2024_5f1b350fc0c2affd56f465faa36be343,neurips,2024,0,11,0.0,2,109,1.8349,,LLM|LLM,
2024_5f1eee2509599faeeb3570a887016a64,neurips,2024,0,10,0.0,0,187,0.0,,,
2024_5f2809607f692d79a01c05c43d702883,neurips,2024,0,5,0.0,3,131,2.2901,,GPT|LLaVA|NeXT,
2024_5f2f5882d6166d814629ada0cd95f9a0,neurips,2024,0,14,0.0,5,231,2.1645,,RAG|GPS|GPS|IM2GPS3k|YFCC4k,
2024_5f2f8305cd1c5be7e8319aea306388ce,neurips,2024,0,11,0.0,3,250,1.2,,AI|AI|PAINS,
2024_5f96a21345c138da929e99871fda138e,neurips,2024,1,9,11.1111,5,198,2.5253,LRM,LRM|LRM|LRM|LRM|LRM,
2024_5f940d94d83fe6ad374822312d5711a5,neurips,2024,0,7,0.0,0,212,0.0,,,
2024_5f5f7b6080dcadced61cf5d96f7c6dde,neurips,2024,0,7,0.0,3,164,1.8293,,DD|DD|DD,
2024_5f999632c48f87cffb214e575581e4a9,neurips,2024,0,8,0.0,9,231,3.8961,,SAM|SAM|SAM|SAM|SUM|SAM|IoU|IoU|SUM,
2024_5fcedec09977357f32e8e0ec8957073b,neurips,2024,1,14,7.1429,5,157,3.1847,MACM,GPT|MACM|MACM|GPT|MATH,
2024_5fd68e1c262099f846733435d620d574,neurips,2024,0,14,0.0,4,237,1.6878,,EC|ECMM|SS2D|ECMM,
2024_5fba70900a84a8fb755c48ba99420c95,neurips,2024,1,5,20.0,3,192,1.5625,PAC,PAC|PAC|PAC,
2024_5fff164c04811174e1836dc3e66c0aba,neurips,2024,0,9,0.0,4,106,3.7736,,NN|NN|NN|NN,
2024_6034a661584af6c28fd97a6f23e56c0a,neurips,2024,0,9,0.0,4,163,2.454,,LLM|LLM|MATH|LLM,
2024_6008facedac886858acdb76c09da2097,neurips,2024,0,13,0.0,1,266,0.3759,,OLS,
2024_60095e1d7ebb292dbba93c4d8f7b2463,neurips,2024,0,12,0.0,4,170,2.3529,,ROI|ROI|SAR|PSNR,
2024_6075fc6540b9a3cb951752099efd86ef,neurips,2024,0,11,0.0,7,189,3.7037,,PC|PC|PC|PC|PC|PC|PC,
2024_605bbd006beee7e0589a51d6a50dcae1,neurips,2024,1,19,5.2632,7,292,2.3973,NeurIPS,NeurIPS|NeurIPS|NeurIPS|ML|ML|ML|ML,
2024_6087a60306544be7ba0d0cf34aa93c8f,neurips,2024,0,6,0.0,1,200,0.5,,AI,
2024_608fe7e32f7b773545cc1d656a0fdc98,neurips,2024,0,11,0.0,10,206,4.8544,,LLM|GCG|LLM|GCG|GCG|LLM|GCG|ASR|APE|AutoDAN,
2024_6091bf1542b118287db4088bc16be8d9,neurips,2024,0,13,0.0,11,209,5.2632,,BMP|AI|MP|MP|AI|BMP|MP|AI|AI|MP|MP,
2024_60960ad78868fce5c165295fbd895060,neurips,2024,1,13,7.6923,7,257,2.7237,WISE,LLM|WISE|WISE|WISE|LLM|GPT|LLaMA,
2024_60a899cc31f763be0bde781a75e04458,neurips,2024,1,11,9.0909,15,196,7.6531,HEST,ST|H&E|WSI|ST|HEST|WSI|HEST|HEST|HEST|HEST|HEST|HEST|HEST|HEST|HEST,
2024_60dc7fa827f5f761ad481e2ad40b5573,neurips,2024,0,8,0.0,2,178,1.1236,,COLT|COLT,
2024_60fb8cf8000f0386063fb24ead366330,neurips,2024,1,9,11.1111,5,161,3.1056,FlexSBDD,SBDD|SBDD|FlexSBDD|FlexSBDD|FlexSBDD,
2024_611e84703eac7cc03f78339df8aae2ed,neurips,2024,2,12,16.6667,9,214,4.2056,EAI|LLM,LLM|LLM|LLM|EAI|LLM|LLM|LLM|LLM|LLM,
2024_60f81431bdf32f139438c69787e12b3f,neurips,2024,0,11,0.0,3,162,1.8519,,DGSM|DGSM|DGSM,
2024_6111371a868af8dcfba0f96ad9e25ae3,neurips,2024,0,10,0.0,13,291,4.4674,,RL|RL|RL|RL|RL|RL|RL|QVPO|QVPO|RL|QVPO|MuJoCo|QVPO,
2024_61355b9c218505505d1bedede9da56b2,neurips,2024,0,11,0.0,8,211,3.7915,,DNN|AI|IG|DDPath|DDPath|DDPath|IG|DDPath,
2024_614f8eba720cfc7ff00274bd64fb0a3f,neurips,2024,0,7,0.0,0,224,0.0,,,
2024_615675cc6e94ddb1a783904fb178b5f6,neurips,2024,0,9,0.0,6,254,2.3622,,SD|FID|W8A8|SDXL|FID|W4A8,
2024_6158e152498f8d8b83d14388a7ec1963,neurips,2024,0,11,0.0,9,198,4.5455,,ViT|ViT|DTEM|ViT|ViT|DTEM|DTEM|FLOP|DeiT,
2024_6164b6e5352c139e9ddc1a98c09e4e4a,neurips,2024,1,11,9.0909,11,237,4.6414,PIVOT,PIVOT|PIVOT|WAWM|AHE|PIVOT|PIVOT|SoTA|PIVOT|PIVOT|AHE|PIVOT,
2024_61674667d642ae52f6bb281bea90ee29,neurips,2024,3,10,30.0,14,262,5.3435,LSH|MoE|MoE,MoE|MoE|GPU|MoE|GPU|MoE|LSH|MoE|MoE|LSH|MoE|LSH|RoBERTa|GPT,
2024_616521c3cf15f9f7018565c427d40e3b,neurips,2024,0,9,0.0,9,170,5.2941,,CLQA|KG|KG|CLQA|KG|KGWith|KG|CLQA|KG,
2024_6174c67b136621f3f2e4a6b1d3286f6b,neurips,2024,0,6,0.0,8,214,3.7383,,RL|RL|RL|DACER|MuJoCo|DACER|SOTA|MuJoCo,
2024_618c8af8efd19b4ce90b8864a764d0fa,neurips,2024,1,17,5.8824,7,178,3.9326,PAGE,PAGE|PAGE|SGD|SGD|SPIDER|PAGE|PAGE,
2024_617ffb01ea5b57769b0d63d5e9fefd3f,neurips,2024,2,11,18.1818,23,259,8.8803,LLM|API,DS|DS|API|LLM|DS|DS|DS|LLM|DS|API|LLM|DS|API|LLM|API|LLM|DS|LLM|GPT|API|LLM|DS|API,
2024_619b8e3ead58dce90bc615f2a7d5d102,neurips,2024,0,8,0.0,1,173,0.578,,RNN,
2024_61a18c8a7a1ea7445375dd7255905bc3,neurips,2024,0,4,0.0,12,174,6.8966,,RL|SOTA|RL|TD|VDPO|RL|TD|TD|VDPO|VDPO|SOTA|MuJoCo,
2024_61a8faabae5704ce6f095e89856d7c79,neurips,2024,2,9,22.2222,12,230,5.2174,MILP|MILP,MILP|MILP|MILP|CCM|MILP|MILP|MILP|MILP|CCM|MILP|MILP|MILP,
2024_61c00c07e6d27285e4b952e96cc65666,neurips,2024,0,11,0.0,0,244,0.0,,,
2024_61caa89f7a5366023db6f5736b2c579d,neurips,2024,0,16,0.0,8,210,3.8095,,OOD|OOD|OOD|QDQ|OOD|QDQ|QDQ|D4RL,
2024_61f425da6e0a201b8fe1454601abfba5,neurips,2024,0,21,0.0,5,265,1.8868,,LLM|RoPE|LLM|LLM|AWS,
2024_61cce86d180b1184949e58939c4f983d,neurips,2024,1,11,9.0909,5,167,2.994,APIGen,APIGen|APIGen|API|GPT|GPT,
2024_61dad41cb106aef1154a82965f42df0e,neurips,2024,1,7,14.2857,2,158,1.2658,AI,CineGPT|GPT,
2024_61f9cc83f684a4979929804ba8abf027,neurips,2024,0,10,0.0,7,248,2.8226,,HOI|AR|VR|AI|HOI|HOI|GIMO,
2024_62133b95efaa6f10a5395eb10ca087cd,neurips,2024,0,16,0.0,6,184,3.2609,,DNN|SRAM|DNN|DNN|API|SRAM,
2024_6216515a5e0b3257c49dcb1647e497d1,neurips,2024,0,7,0.0,1,162,0.6173,,ViT,
2024_6225ca7eaef477a05d01e90b0615ab4f,neurips,2024,0,7,0.0,4,138,2.8986,,IPGP|IPGP|IPGP|IPGP,
2024_62203a74e233e933b160711e791e1a02,neurips,2024,1,9,11.1111,18,236,7.6271,PEAC,RL|RL|RL|RL|CEURL|CEURL|CE|MDP|CEURL|CE|MDP|PEAC|CEURL|PEAC|RL|DMC|PEAC|CEURL,
2024_6246e04dcf42baf7c71e3a65d3d93b55,neurips,2024,0,9,0.0,3,205,1.4634,,CMSR|IID|IID,
2024_628433f240414517fd95164b4275f5cc,neurips,2024,1,10,10.0,4,211,1.8957,USCILab3D,USCILab3D|LIDAR|USC|TB,
2024_6294e6ec40d3599dcc9e9d584d959f5c,neurips,2024,0,8,0.0,5,176,2.8409,,POI|AI|POI|POI|POI,
2024_626ab938fe19200324b368f5ee816868,neurips,2024,0,11,0.0,8,179,4.4693,,MBR|MBR|MBR|ALS|MBR|MBR|COMET|WMT22,
2024_62a58f2130894e44e8a272c563a2c6f1,neurips,2024,0,6,0.0,6,206,2.9126,,SFM|SFM|SFM|SFM|SFM|SFM,
2024_62a9c80248963f348778a9c0bec060dd,neurips,2024,1,13,7.6923,14,209,6.6986,RL,IRL|IRL|IRL|IRL|MDP|MDP|CATY|IRL|MDP|CATY|IRL|RFE|IRL|RFE,
2024_62986e0a78780fe5f17b495aeded5bab,neurips,2024,0,10,0.0,12,177,6.7797,,LLM|AI|EHR|EHR|MIMIC|MIMIC|EHR|LLM|LLM|EHR|EHR|SOTA,
2024_62ab1c2cb4b03e717005479efb211841,neurips,2024,0,16,0.0,15,227,6.6079,,CoT|LLM|CoT|CoT|CoT|RBF|RB|CoT|RB|CoT|RB|RB|CoT|CoT|LLM,
2024_62c4718cc334f6a0a62fb81c4a2095a1,neurips,2024,2,8,25.0,17,269,6.3197,LoRA|GA,LoRA|PEFT|LoRA|LoRA|LoRA|GA|LoRA|GA|LoRA|GLUE|LoRA|GA|LoRA|LoRA|GA|GSM8k|LoRA,
2024_62c6d7893b13a13c659cb815852dd00d,neurips,2024,1,12,8.3333,19,235,8.0851,FVEL,FV|LLM|FVEL|LLM|FVEL|LLM|LLM|FVELER|FVELER|FVELER|FVEL|LLM|FVELER|SV|COMP|FVEL|FVELER|SV|COMP,
2024_62e5f22b5dae99ec700be622df4fbe0d,neurips,2024,2,11,18.1818,16,324,4.9383,DALD|LLM,LLM|LLM|LLM|LLM|LM|DALD|LLM|DALD|LLM|ChatGPT|GPT|DALD|SOTA|DNA|GPT|LLM,
2024_62ffefbe8dfc8548d22564f3c1d21488,neurips,2024,0,12,0.0,0,0,0.0,,,
2024_630d25bf5c0862dc1c49ba2096cedc2d,neurips,2024,0,4,0.0,8,157,5.0955,,PO|ML|PO|DRPO|DRPO|PO|DRPO|PO,
2024_630d293833e09e1ecd892a898a20b074,neurips,2024,0,10,0.0,2,187,1.0695,,MLM|BERT,
2024_6323d96f79d5d49e0d3fc88835c082cd,neurips,2024,0,8,0.0,0,272,0.0,,,
2024_63092d79154adebd7305dfd498cbff70,neurips,2024,0,10,0.0,4,202,1.9802,,LLM|API|OpenAI|LLM,
2024_631bb9434d718ea309af82566347d607,neurips,2024,0,12,0.0,5,158,3.1646,,RL|RL|MGPO|MGPO|MGPO,
2024_633780c1344d0c95e4d2dd3431fe08d9,neurips,2024,0,11,0.0,2,240,0.8333,,ViT|SOTA,
2024_633b0e871a48d542280c3ad03928e60d,neurips,2024,0,10,0.0,3,200,1.5,,IMU|HMD|AMASS,
2024_63460cef7f8e76fb2479c2f1500ecbfb,neurips,2024,1,12,8.3333,5,173,2.8902,DECRL,TKG|TKG|DECRL|DECRL|MRR,
2024_637b1d029aa1a626fe6d4734d8a98869,neurips,2024,0,9,0.0,3,183,1.6393,,DSIT|DSIT|DSIT,
2024_63b2b056f48653b7cff0d8d233c96a4d,neurips,2024,1,12,8.3333,19,236,8.0508,START,DG|DG|CNN|ViT|DG|SSM|RNN|SSM|SSM|START|SOTA|CNN|ViT|START|SSM|START|SOTA|DG|START,
2024_6415b5dc9aa4bf4e6404cb221a109ec7,neurips,2024,0,13,0.0,0,190,0.0,,,
2024_639d992f819c2b40387d4d5170b8ffd7,neurips,2024,0,10,0.0,8,258,3.1008,,LLM|RISE|LLM|RISE|MDP|LLM|RISE|RISE,
2024_63ba665e01f39233674426ba36d6e177,neurips,2024,0,7,0.0,0,195,0.0,,,
2024_63e8bc7bbf1cfea36d1d1b6538aecce5,neurips,2024,0,11,0.0,8,246,3.252,,DPM|T2I|DPM|DPM|DPM|T2I|EOS|T2I,
2024_641ce6c0e22483f34cd58625fcc7630e,neurips,2024,1,12,8.3333,5,180,2.7778,MoTE,MoTE|UCF|HMDB|ZMHH|MoTE,
2024_643ea9b3843bd8f525ad8801437a2022,neurips,2024,1,11,9.0909,12,177,6.7797,UAV3D,UAV|UAV|UAV|UAV|UAV|UAV3D|UAV|UAV3D|UAV|UAV|UAV|UAV,
2024_6452474601429509f3035dc81c233226,neurips,2024,0,12,0.0,10,246,4.065,,IR|GenIR|DiT|GenIR|GenIR|IR|DiT|T2I|MLLM|MoAM,
2024_6454dcd80b5373daaa97e53ce32c78a1,neurips,2024,1,5,20.0,14,219,6.3927,ReLU,ReLU|DP|DP|ReLU|DP|DP|TAGLMtron|DPSGD|DP|DP|DP|TAGLMtron|DP|TAGLMtron,
2024_6462073c6bdf864ebfbbb11e80619f3e,neurips,2024,0,11,0.0,7,203,3.4483,,DFT|AL|AL|GWL|AL|QP|AL,
2024_646d2edf873df99d36aaeeaf058acdb8,neurips,2024,0,6,0.0,3,129,2.3256,,DLL|ML|DLL,
2024_647af5f6b2538524f6c047c1d9170fd9,neurips,2024,0,2,0.0,3,156,1.9231,,ML|ML|ML,
2024_648a5a590ca6f2bb5de53f938e230160,neurips,2024,0,11,0.0,2,172,1.1628,,RBM|RBM,
2024_649ad92e7067b3553a0f15acac68806d,neurips,2024,1,13,7.6923,18,289,6.2284,WAGLE,LLM|AI|LLM|LLM|LLM|LLM|WAGLE|LLM|LLM|WAGLE|LLM|WAGLE|LLM|WAGLE|LLM|TOFU|WMDP|LLM,
2024_649f080d8891ab4d4b262cb9cd52e69a,neurips,2024,0,9,0.0,1,146,0.6849,,SGD,
2024_64e2449d74f84e5b1a5c96ba7b3d308e,neurips,2024,0,3,0.0,0,145,0.0,,,
2024_64f8884f6ba3d9ace5bb647c4f917896,neurips,2024,0,12,0.0,7,228,3.0702,,sEMG|sEMG|sEMG|sEMG|sEMG|sEMG|sEMG,
2024_64ff8d0bf0b0fe2b872a42a0de9668f8,neurips,2024,0,9,0.0,2,225,0.8889,,AV|AV,
2024_6506964d22ede4d36adae956e6a9919a,neurips,2024,1,12,8.3333,6,205,2.9268,GeoLRM,GeoLRM|GB|GPU|GeoLRM|GeoLRM|GeoLRM,
2024_6521937507d78f327cd402401be73bf2,neurips,2024,2,12,16.6667,5,188,2.6596,CryoSPIN|EM,EM|EM|cryoSPIN|cryoSPIN|cryoSPIN,
2024_657ce8a0bb63ef46a81a76bfc82d261a,neurips,2024,0,4,0.0,0,118,0.0,,,
2024_656678aa961a99a6a3d59bfbf88daf77,neurips,2024,1,9,11.1111,3,247,1.2146,MDP,MDP|HK|MDP,
2024_652efa5ba15928e48577f76a786faf27,neurips,2024,0,10,0.0,2,211,0.9479,,AI|AI,
2024_6599417a0b34d6ab7836cf86f8dd138c,neurips,2024,2,9,22.2222,6,196,3.0612,QWO|LiGAM,LiGAM|DAG|QWO|QWO|BIC|GRASP,
2024_654f61ecd998c9095d30d42c03b832aa,neurips,2024,4,13,30.7692,18,232,7.7586,EZ|HOI|VLM|HOI,HOI|VLM|VLM|VLM|HOI|EZ|HOI|LLM|VLM|HOI|VLM|HOI|VLM|LLM|EZ|HOI|EZ|HOI,
2024_65a39213d7d0e1eb5d192aa77e77eeb7,neurips,2024,0,8,0.0,10,146,6.8493,,MSA|LNLN|MSA|LNLN|DMC|DMML|MOSI|MOSEI|SIMS|LNLN,
2024_65a723bf7d8dad838c09178270d30e80,neurips,2024,0,10,0.0,0,235,0.0,,,
2024_65ae674df2fb642518ae8d2b5435e1b8,neurips,2024,0,5,0.0,0,112,0.0,,,
2024_65b4660c1fee9842472e1557b582c940,neurips,2024,0,13,0.0,21,230,9.1304,,CF|GF|CF|GF|CF|CF|CF|LFW|CF|GF|CF|GF|CF|GF|CKD|CF|LFW|CF|CF|GF|CKD,
2024_65ec8f5cbc66b6a192c40a3ef1c05702,neurips,2024,0,14,0.0,6,166,3.6145,,LLM|LLM|LLM|LLM|OPT|LLaMA,
2024_65f54fdf62cd5614dc5715ae7ece4ef6,neurips,2024,0,3,0.0,6,187,3.2086,,GNN|GNN|GNN|DHN|DHN|GNN,
2024_660cf2a1eabe448920a3ab6754555adb,neurips,2024,0,14,0.0,0,218,0.0,,,
2024_661de50100d3115cf4317bb8b5219e56,neurips,2024,0,9,0.0,10,199,5.0251,,DiT|DiT|SNR|PDF|SNR|PDF|DiT|FID|DiT|FID,
2024_662dcc5c2b9aca77b2a0ec8a98aefae9,neurips,2024,0,13,0.0,3,174,1.7241,,LPTM|LPTM|LPTM,
2024_661c37f3b098bdee53fd7d9c4ef6964a,neurips,2024,0,9,0.0,4,179,2.2346,,RL|RL|EBFlow|MuJoCo,
2024_66453d578afae006252d2ea090e151c9,neurips,2024,1,9,11.1111,4,198,2.0202,LLM,LLM|ACR|LLM|ACR,
2024_663bce02a0050c4a11f1eb8a7f1429d3,neurips,2024,0,8,0.0,3,210,1.4286,,RL|RL|D4RL,
2024_665bb142d4b9f55660cb89bb56a66fe1,neurips,2024,1,13,7.6923,13,222,5.8559,BAM,MoE|MoE|MoE|MoE|MoE|BAM|MoE|BAM|FFN|MoE|MoA|MoA|BAM,
2024_665654759cdf2114c0cbe2b8e501e00e,neurips,2024,0,14,0.0,0,175,0.0,,,
2024_666e5e1df2d04dbe2b545ea3a3e3f7d3,neurips,2024,0,12,0.0,15,173,8.6705,,OOD|CLIP|OOD|OOD|ID|ID|OOD|SCT|OOD|ID|SCT|OOD|OOD|SCT|SCT,
